JobID,startTime,submitTime,user
755262,Sat Apr 20 14:08:14 CDT 2019,Sat Apr 20 13:28:02 CDT 2019,uozuguze
755263,Sat Apr 20 15:01:49 CDT 2019,Sat Apr 20 13:28:02 CDT 2019,uozuguze
755264,Sat Apr 20 15:01:50 CDT 2019,Sat Apr 20 13:28:02 CDT 2019,uozuguze
755265,Sat Apr 20 15:06:12 CDT 2019,Sat Apr 20 13:28:02 CDT 2019,uozuguze
755266,Sat Apr 20 13:39:42 CDT 2019,Sat Apr 20 13:28:29 CDT 2019,janfisch
755267,Sat Apr 20 14:40:25 CDT 2019,Sat Apr 20 14:14:08 CDT 2019,janfisch
755268,Sat Apr 20 14:40:24 CDT 2019,Sat Apr 20 14:20:12 CDT 2019,obazgir
755269,Sat Apr 20 14:40:25 CDT 2019,Sat Apr 20 14:39:07 CDT 2019,msanati
755270,Sat Apr 20 15:08:12 CDT 2019,Sat Apr 20 14:39:55 CDT 2019,msanati
755271,Sat Apr 20 15:28:01 CDT 2019,Sat Apr 20 14:40:48 CDT 2019,msanati
755272,Sat Apr 20 15:28:02 CDT 2019,Sat Apr 20 14:41:15 CDT 2019,msanati
755273,Sat Apr 20 17:27:15 CDT 2019,Sat Apr 20 14:42:17 CDT 2019,msanati
755274,Sat Apr 20 17:47:31 CDT 2019,Sat Apr 20 15:33:33 CDT 2019,msanati
755276,Sat Apr 20 16:57:53 CDT 2019,Sat Apr 20 16:57:53 CDT 2019,akitazum
755278,Sat Apr 20 17:36:00 CDT 2019,Sat Apr 20 17:36:00 CDT 2019,stepcouc
755283,Sat Apr 20 17:47:31 CDT 2019,Sat Apr 20 17:43:45 CDT 2019,rmanser
755284,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 17:43:48 CDT 2019,rmanser
755286,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755287,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755288,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755289,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755290,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755291,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:28 CDT 2019,akitazum
755292,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755293,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755294,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755295,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755296,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755297,Sat Apr 20 19:02:06 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755298,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755299,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:29 CDT 2019,akitazum
755300,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755301,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755302,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755303,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
754280,Thu Apr 18 09:40:38 CDT 2019,Thu Apr 18 09:33:01 CDT 2019,sabaty
755305,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755306,Sat Apr 20 19:05:18 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755307,Sat Apr 20 19:05:19 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755308,Sat Apr 20 19:35:04 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755309,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755310,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755311,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755312,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755304,Sat Apr 20 19:02:07 CDT 2019,Sat Apr 20 18:42:30 CDT 2019,akitazum
755314,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755315,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755316,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755317,Sat Apr 20 19:36:49 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
755318,Sat Apr 20 19:36:49 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755319,Sat Apr 20 19:47:50 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755320,Sat Apr 20 19:47:50 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755321,Sat Apr 20 19:47:50 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755322,Sat Apr 20 19:47:50 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755323,Sat Apr 20 19:47:50 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755324,Sat Apr 20 19:47:51 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755325,Sat Apr 20 19:47:51 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755326,Sat Apr 20 20:00:26 CDT 2019,Sat Apr 20 18:42:32 CDT 2019,akitazum
755327,Sat Apr 20 20:00:26 CDT 2019,Sat Apr 20 18:42:33 CDT 2019,akitazum
755328,Sat Apr 20 20:00:26 CDT 2019,Sat Apr 20 18:42:33 CDT 2019,akitazum
755329,Sat Apr 20 20:05:49 CDT 2019,Sat Apr 20 18:42:33 CDT 2019,akitazum
755330,Sat Apr 20 20:05:49 CDT 2019,Sat Apr 20 18:42:33 CDT 2019,akitazum
755331,Sat Apr 20 20:46:04 CDT 2019,Sat Apr 20 20:46:04 CDT 2019,hge
755332,Sat Apr 20 20:48:25 CDT 2019,Sat Apr 20 20:48:24 CDT 2019,hge
755334,Sat Apr 20 20:49:01 CDT 2019,Sat Apr 20 20:49:01 CDT 2019,hge
755335,Sat Apr 20 20:52:51 CDT 2019,Sat Apr 20 20:52:51 CDT 2019,hge
754313,Fri Apr 19 06:22:37 CDT 2019,Thu Apr 18 10:30:12 CDT 2019,dsundara
755338,Sat Apr 20 21:07:23 CDT 2019,Sat Apr 20 21:07:23 CDT 2019,hge
755339,Sat Apr 20 21:09:38 CDT 2019,Sat Apr 20 21:09:22 CDT 2019,hge
755340,Sat Apr 20 21:12:09 CDT 2019,Sat Apr 20 21:12:09 CDT 2019,hge
755341,Sat Apr 20 21:16:18 CDT 2019,Sat Apr 20 21:16:17 CDT 2019,hge
755342,Sat Apr 20 21:24:57 CDT 2019,Sat Apr 20 21:24:56 CDT 2019,hge
755343,Sat Apr 20 21:25:40 CDT 2019,Sat Apr 20 21:25:40 CDT 2019,hge
755344,Sat Apr 20 21:39:09 CDT 2019,Sat Apr 20 21:39:09 CDT 2019,akitazum
755345,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:09 CDT 2019,akitazum
755346,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755347,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755348,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755349,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
754326,Sat Apr 20 06:28:11 CDT 2019,Thu Apr 18 10:44:12 CDT 2019,dsundara
755351,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755352,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755353,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755354,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
755355,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755356,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755357,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755358,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755359,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755360,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755361,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755362,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755363,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,akitazum
755364,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
755365,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
755366,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
755313,Sat Apr 20 19:36:48 CDT 2019,Sat Apr 20 18:42:31 CDT 2019,akitazum
754344,Fri Apr 19 09:32:09 CDT 2019,Thu Apr 18 11:05:31 CDT 2019,prkumar
755369,Sat Apr 20 21:40:19 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
755370,Sat Apr 20 21:40:19 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
754347,Sat Apr 20 13:03:05 CDT 2019,Thu Apr 18 11:06:58 CDT 2019,prkumar
754348,Sat Apr 20 19:02:07 CDT 2019,Thu Apr 18 11:07:10 CDT 2019,prkumar
754290,Thu Apr 18 09:59:47 CDT 2019,Thu Apr 18 09:59:46 CDT 2019,sabaty
755374,Sat Apr 20 21:56:59 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
755375,Sat Apr 20 22:07:47 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
754352,Sat Apr 20 19:34:09 CDT 2019,Thu Apr 18 11:09:15 CDT 2019,prkumar
755377,Sat Apr 20 22:11:46 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
755378,Sat Apr 20 22:14:13 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
755379,Sat Apr 20 22:15:09 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
755380,Sat Apr 20 22:15:10 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,akitazum
755381,Sat Apr 20 22:16:06 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755382,Sat Apr 20 22:19:17 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755383,Sat Apr 20 22:19:17 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755384,Sat Apr 20 22:19:18 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755385,Sat Apr 20 22:21:05 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755386,Sat Apr 20 22:21:05 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755387,Sat Apr 20 22:26:51 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755388,Sat Apr 20 22:26:54 CDT 2019,Sat Apr 20 21:39:14 CDT 2019,akitazum
755389,Sat Apr 20 21:55:46 CDT 2019,Sat Apr 20 21:55:40 CDT 2019,hge
755390,Sat Apr 20 22:07:46 CDT 2019,Sat Apr 20 22:05:30 CDT 2019,mpanasci
755391,Sat Apr 20 22:26:46 CDT 2019,Sat Apr 20 22:24:32 CDT 2019,hge
755392,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755393,Sat Apr 20 22:34:53 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755394,Sat Apr 20 22:34:54 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755395,Sat Apr 20 22:39:36 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755396,Sat Apr 20 22:42:06 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755397,Sat Apr 20 22:42:08 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755398,Sat Apr 20 22:46:31 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755399,Sat Apr 20 22:46:32 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755400,Sat Apr 20 22:50:07 CDT 2019,Sat Apr 20 22:34:03 CDT 2019,akitazum
755401,Sat Apr 20 22:58:43 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755402,Sat Apr 20 22:58:44 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755403,Sat Apr 20 23:06:16 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755404,Sat Apr 20 23:10:01 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755405,Sat Apr 20 23:10:02 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755406,Sat Apr 20 23:12:19 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755407,Sat Apr 20 23:18:58 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755408,Sat Apr 20 23:18:58 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755409,Sat Apr 20 23:20:22 CDT 2019,Sat Apr 20 22:34:04 CDT 2019,akitazum
755410,Sat Apr 20 23:20:46 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755411,Sat Apr 20 23:21:04 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755412,Sat Apr 20 23:21:24 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755413,Sat Apr 20 23:23:41 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755414,Sat Apr 20 23:27:08 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755415,Sat Apr 20 23:27:57 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755416,Sat Apr 20 23:30:46 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755417,Sat Apr 20 23:40:03 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755418,Sat Apr 20 23:43:46 CDT 2019,Sat Apr 20 22:34:05 CDT 2019,akitazum
755419,Sat Apr 20 23:43:46 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755420,Sat Apr 20 23:49:22 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755421,Sat Apr 20 23:51:16 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755422,Sat Apr 20 23:51:21 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755423,Sat Apr 20 23:51:21 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755424,Sat Apr 20 23:51:22 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755425,Sat Apr 20 23:51:22 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755426,Sat Apr 20 23:51:22 CDT 2019,Sat Apr 20 22:34:06 CDT 2019,akitazum
755427,Sat Apr 20 23:55:43 CDT 2019,Sat Apr 20 22:34:07 CDT 2019,akitazum
755428,Sat Apr 20 23:58:13 CDT 2019,Sat Apr 20 22:34:07 CDT 2019,akitazum
755429,Sat Apr 20 23:58:14 CDT 2019,Sat Apr 20 22:34:07 CDT 2019,akitazum
754408,Fri Apr 19 08:54:32 CDT 2019,Thu Apr 18 12:22:24 CDT 2019,pnourian
754410,Fri Apr 19 10:42:18 CDT 2019,Thu Apr 18 12:23:43 CDT 2019,pnourian
754416,Thu Apr 18 15:27:42 CDT 2019,Thu Apr 18 13:12:31 CDT 2019,tivincen
754418,Fri Apr 19 04:00:00 CDT 2019,Thu Apr 18 13:14:04 CDT 2019,tivincen
754419,Fri Apr 19 06:45:00 CDT 2019,Thu Apr 18 13:14:24 CDT 2019,tivincen
754420,Fri Apr 19 07:00:32 CDT 2019,Thu Apr 18 13:14:44 CDT 2019,tivincen
754421,Fri Apr 19 00:50:35 CDT 2019,Thu Apr 18 13:14:51 CDT 2019,hge
754422,Fri Apr 19 03:59:59 CDT 2019,Thu Apr 18 13:15:56 CDT 2019,hge
754423,Thu Apr 18 20:32:07 CDT 2019,Thu Apr 18 13:16:18 CDT 2019,rosutton
754424,Fri Apr 19 08:45:23 CDT 2019,Thu Apr 18 13:17:52 CDT 2019,tivincen
755464,Sat Apr 20 23:48:15 CDT 2019,Sat Apr 20 23:44:36 CDT 2019,hge
755337,Sat Apr 20 21:06:22 CDT 2019,Sat Apr 20 21:06:21 CDT 2019,akitazum
754316,Fri Apr 19 21:02:37 CDT 2019,Thu Apr 18 10:30:55 CDT 2019,dsundara
754317,Fri Apr 19 21:18:52 CDT 2019,Thu Apr 18 10:31:34 CDT 2019,dsundara
754318,Fri Apr 19 22:28:34 CDT 2019,Thu Apr 18 10:31:50 CDT 2019,dsundara
754319,Sat Apr 20 02:42:44 CDT 2019,Thu Apr 18 10:32:04 CDT 2019,dsundara
754899,Fri Apr 19 17:35:29 CDT 2019,Fri Apr 19 13:18:04 CDT 2019,uozuguze
754559,Sat Apr 20 06:44:48 CDT 2019,Thu Apr 18 18:15:08 CDT 2019,jieyao
754562,Sat Apr 20 04:37:17 CDT 2019,Thu Apr 18 18:26:35 CDT 2019,che80809
754563,Fri Apr 19 01:11:05 CDT 2019,Thu Apr 18 18:33:07 CDT 2019,pmangat
755350,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:10 CDT 2019,akitazum
754568,Thu Apr 18 21:15:16 CDT 2019,Thu Apr 18 21:10:17 CDT 2019,mridley
754327,Sat Apr 20 08:19:04 CDT 2019,Thu Apr 18 10:44:26 CDT 2019,dsundara
754619,Sat Apr 20 02:42:44 CDT 2019,Thu Apr 18 22:08:14 CDT 2019,hge
754625,Fri Apr 19 12:02:57 CDT 2019,Thu Apr 18 23:27:38 CDT 2019,hge
754647,Fri Apr 19 05:23:49 CDT 2019,Fri Apr 19 05:23:49 CDT 2019,jsarka
755367,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
755368,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,akitazum
754346,Sat Apr 20 20:32:11 CDT 2019,Thu Apr 18 11:06:18 CDT 2019,prkumar
