JobID,user,submitTime,startTime,finishTime
755267,janfisch,Sat Apr 20 14:14:08 CDT 2019,Sat Apr 20 14:40:25 CDT 2019,2019-04-20T15:10:00Z
755268,obazgir,Sat Apr 20 14:20:12 CDT 2019,Sat Apr 20 14:40:24 CDT 2019
755269,msanati,Sat Apr 20 14:39:07 CDT 2019,Sat Apr 20 14:40:25 CDT 2019
755270,msanati,Sat Apr 20 14:39:55 CDT 2019,Sat Apr 20 15:08:12 CDT 2019
755271,msanati,Sat Apr 20 14:40:48 CDT 2019,Sat Apr 20 15:28:01 CDT 2019
755272,msanati,Sat Apr 20 14:41:15 CDT 2019,Sat Apr 20 15:28:02 CDT 2019
755273,msanati,Sat Apr 20 14:42:17 CDT 2019,Sat Apr 20 17:27:15 CDT 2019
755274,msanati,Sat Apr 20 15:33:33 CDT 2019,Sat Apr 20 17:47:31 CDT 2019
755276,akitazum,Sat Apr 20 16:57:53 CDT 2019,Sat Apr 20 16:57:53 CDT 2019,2019-04-20T17:15:00Z
755278,stepcouc,Sat Apr 20 17:36:00 CDT 2019,Sat Apr 20 17:36:00 CDT 2019,2019-04-20T19:05:00Z
755283,rmanser,Sat Apr 20 17:43:45 CDT 2019,Sat Apr 20 17:47:31 CDT 2019
755284,rmanser,Sat Apr 20 17:43:48 CDT 2019,Sat Apr 20 19:02:06 CDT 2019
755286,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T21:05:00Z
755287,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T21:10:00Z
755288,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:40:00Z
755289,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:30:00Z
755290,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:30:00Z
755291,akitazum,Sat Apr 20 18:42:28 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T20:10:00Z
755292,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:40:00Z
755293,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T20:50:00Z
755294,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:55:00Z
755295,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T20:00:00Z
755296,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T19:50:00Z
755297,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:06 CDT 2019,2019-04-20T21:10:00Z
755298,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T20:55:00Z
755299,akitazum,Sat Apr 20 18:42:29 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T19:40:00Z
755300,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T21:10:00Z
755301,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T20:35:00Z
755302,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T20:35:00Z
755303,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T19:30:00Z
754280,sabaty,Thu Apr 18 09:33:01 CDT 2019,Thu Apr 18 09:40:38 CDT 2019,2019-04-20T06:55:00Z
755305,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T20:55:00Z
755306,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:05:18 CDT 2019,2019-04-20T20:25:00Z
755307,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:05:19 CDT 2019,2019-04-20T19:50:00Z
755308,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:35:04 CDT 2019,2019-04-20T20:10:00Z
755309,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T20:25:00Z
755310,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T21:25:00Z
755311,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T20:25:00Z
755312,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T19:55:00Z
755304,akitazum,Sat Apr 20 18:42:30 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T19:30:00Z
755314,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T21:35:00Z
755315,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T20:55:00Z
755316,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T20:00:00Z
755317,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:49 CDT 2019,2019-04-20T21:25:00Z
755318,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:36:49 CDT 2019,2019-04-20T20:10:00Z
755319,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019,2019-04-20T21:35:00Z
755320,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019,2019-04-20T20:05:00Z
755321,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019,2019-04-20T21:05:00Z
755322,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019,2019-04-20T20:15:00Z
755323,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:50 CDT 2019,2019-04-20T20:10:00Z
755324,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:51 CDT 2019,2019-04-20T20:20:00Z
755325,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 19:47:51 CDT 2019,2019-04-20T20:50:00Z
755326,akitazum,Sat Apr 20 18:42:32 CDT 2019,Sat Apr 20 20:00:26 CDT 2019,2019-04-20T20:25:00Z
755327,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:00:26 CDT 2019,2019-04-20T20:40:00Z
755328,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:00:26 CDT 2019,2019-04-20T20:35:00Z
755329,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:05:49 CDT 2019,2019-04-20T20:50:00Z
755330,akitazum,Sat Apr 20 18:42:33 CDT 2019,Sat Apr 20 20:05:49 CDT 2019,2019-04-20T21:00:00Z
755331,hge,Sat Apr 20 20:46:04 CDT 2019,Sat Apr 20 20:46:04 CDT 2019,2019-04-20T20:50:00Z
755332,hge,Sat Apr 20 20:48:24 CDT 2019,Sat Apr 20 20:48:25 CDT 2019,2019-04-20T20:50:00Z
755334,hge,Sat Apr 20 20:49:01 CDT 2019,Sat Apr 20 20:49:01 CDT 2019,2019-04-20T21:05:00Z
755335,hge,Sat Apr 20 20:52:51 CDT 2019,Sat Apr 20 20:52:51 CDT 2019,2019-04-20T21:10:00Z
754313,dsundara,Thu Apr 18 10:30:12 CDT 2019,Fri Apr 19 06:22:37 CDT 2019
755338,hge,Sat Apr 20 21:07:23 CDT 2019,Sat Apr 20 21:07:23 CDT 2019,2019-04-20T21:10:00Z
755339,hge,Sat Apr 20 21:09:22 CDT 2019,Sat Apr 20 21:09:38 CDT 2019
755340,hge,Sat Apr 20 21:12:09 CDT 2019,Sat Apr 20 21:12:09 CDT 2019,2019-04-20T21:20:00Z
755341,hge,Sat Apr 20 21:16:17 CDT 2019,Sat Apr 20 21:16:18 CDT 2019,2019-04-20T23:20:00Z
755342,hge,Sat Apr 20 21:24:56 CDT 2019,Sat Apr 20 21:24:57 CDT 2019,2019-04-20T21:25:00Z
755343,hge,Sat Apr 20 21:25:40 CDT 2019,Sat Apr 20 21:25:40 CDT 2019,2019-04-20T21:55:00Z
755344,akitazum,Sat Apr 20 21:39:09 CDT 2019,Sat Apr 20 21:39:09 CDT 2019,2019-04-20T23:55:00Z
755345,akitazum,Sat Apr 20 21:39:09 CDT 2019,Sat Apr 20 21:39:11 CDT 2019,2019-04-20T23:55:00Z
755346,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:20:00Z
755347,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:10:00Z
755348,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:05:00Z
755349,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:45:00Z
754326,dsundara,Thu Apr 18 10:44:12 CDT 2019,Sat Apr 20 06:28:11 CDT 2019,2019-04-20T17:50:00Z
755351,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:30:00Z
755352,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:25:00Z
755353,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:35:00Z
755354,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:25:00Z
755355,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:55:00Z
755356,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:45:00Z
755357,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:20:00Z
755358,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:45:00Z
755359,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:20:00Z
755360,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:20:00Z
755361,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:10:00Z
755362,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:10:00Z
755363,akitazum,Sat Apr 20 21:39:11 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:55:00Z
755364,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T23:00:00Z
755365,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:20:00Z
755366,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,2019-04-20T22:15:00Z
755313,akitazum,Sat Apr 20 18:42:31 CDT 2019,Sat Apr 20 19:36:48 CDT 2019,2019-04-20T20:00:00Z
754344,prkumar,Thu Apr 18 11:05:31 CDT 2019,Fri Apr 19 09:32:09 CDT 2019,2019-04-20T19:05:00Z
755369,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:40:19 CDT 2019,2019-04-20T22:30:00Z
755370,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:40:19 CDT 2019,2019-04-20T22:00:00Z
754347,prkumar,Thu Apr 18 11:06:58 CDT 2019,Sat Apr 20 13:03:05 CDT 2019,2019-04-20T13:40:00Z
754348,prkumar,Thu Apr 18 11:07:10 CDT 2019,Sat Apr 20 19:02:07 CDT 2019,2019-04-20T19:25:00Z
754290,sabaty,Thu Apr 18 09:59:46 CDT 2019,Thu Apr 18 09:59:47 CDT 2019
755374,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 21:56:59 CDT 2019,2019-04-20T22:15:00Z
755375,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:07:47 CDT 2019
754352,prkumar,Thu Apr 18 11:09:15 CDT 2019,Sat Apr 20 19:34:09 CDT 2019,2019-04-20T19:40:00Z
755377,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:11:46 CDT 2019
755378,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:14:13 CDT 2019,2019-04-20T22:35:00Z
755379,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:15:09 CDT 2019,2019-04-20T23:55:00Z
755380,akitazum,Sat Apr 20 21:39:13 CDT 2019,Sat Apr 20 22:15:10 CDT 2019,2019-04-20T22:45:00Z
755381,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:16:06 CDT 2019,2019-04-20T22:35:00Z
755382,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:17 CDT 2019,2019-04-20T22:45:00Z
755383,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:17 CDT 2019,2019-04-20T23:20:00Z
755384,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:19:18 CDT 2019,2019-04-20T22:40:00Z
755385,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:21:05 CDT 2019,2019-04-20T23:05:00Z
755386,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:21:05 CDT 2019,2019-04-20T23:00:00Z
755387,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:26:51 CDT 2019,2019-04-20T23:15:00Z
755388,akitazum,Sat Apr 20 21:39:14 CDT 2019,Sat Apr 20 22:26:54 CDT 2019,2019-04-20T23:20:00Z
755389,hge,Sat Apr 20 21:55:40 CDT 2019,Sat Apr 20 21:55:46 CDT 2019,2019-04-20T22:20:00Z
755390,mpanasci,Sat Apr 20 22:05:30 CDT 2019,Sat Apr 20 22:07:46 CDT 2019
755391,hge,Sat Apr 20 22:24:32 CDT 2019,Sat Apr 20 22:26:46 CDT 2019,2019-04-20T23:40:00Z
755392,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:03 CDT 2019
755393,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:53 CDT 2019
755394,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:34:54 CDT 2019,2019-04-20T23:20:00Z
755395,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:39:36 CDT 2019,2019-04-20T23:10:00Z
755396,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:42:06 CDT 2019,2019-04-20T23:10:00Z
755397,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:42:08 CDT 2019,2019-04-20T23:55:00Z
755398,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:46:31 CDT 2019,2019-04-20T23:30:00Z
755399,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:46:32 CDT 2019
755400,akitazum,Sat Apr 20 22:34:03 CDT 2019,Sat Apr 20 22:50:07 CDT 2019,2019-04-20T23:50:00Z
755401,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 22:58:43 CDT 2019
755402,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 22:58:44 CDT 2019,2019-04-20T23:50:00Z
755403,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:06:16 CDT 2019
755404,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:10:01 CDT 2019
755405,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:10:02 CDT 2019
755406,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:12:19 CDT 2019
755407,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:18:58 CDT 2019
755408,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:18:58 CDT 2019
755409,akitazum,Sat Apr 20 22:34:04 CDT 2019,Sat Apr 20 23:20:22 CDT 2019,2019-04-20T23:55:00Z
755410,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:20:46 CDT 2019,2019-04-20T23:50:00Z
755411,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:21:04 CDT 2019
755412,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:21:24 CDT 2019
755413,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:23:41 CDT 2019
755414,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:27:08 CDT 2019
755415,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:27:57 CDT 2019
755416,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:30:46 CDT 2019
755417,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:40:03 CDT 2019
755418,akitazum,Sat Apr 20 22:34:05 CDT 2019,Sat Apr 20 23:43:46 CDT 2019
755419,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:43:46 CDT 2019
755420,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:49:22 CDT 2019
755421,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:16 CDT 2019
755422,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:21 CDT 2019
755423,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:21 CDT 2019
755424,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755425,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755426,akitazum,Sat Apr 20 22:34:06 CDT 2019,Sat Apr 20 23:51:22 CDT 2019
755427,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:55:43 CDT 2019
755428,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:58:13 CDT 2019
755429,akitazum,Sat Apr 20 22:34:07 CDT 2019,Sat Apr 20 23:58:14 CDT 2019
754408,pnourian,Thu Apr 18 12:22:24 CDT 2019,Fri Apr 19 08:54:32 CDT 2019,2019-04-20T13:55:00Z
754410,pnourian,Thu Apr 18 12:23:43 CDT 2019,Fri Apr 19 10:42:18 CDT 2019,2019-04-20T21:30:00Z
754416,tivincen,Thu Apr 18 13:12:31 CDT 2019,Thu Apr 18 15:27:42 CDT 2019,2019-04-20T15:30:00Z
754418,tivincen,Thu Apr 18 13:14:04 CDT 2019,Fri Apr 19 04:00:00 CDT 2019,2019-04-20T06:50:00Z
754419,tivincen,Thu Apr 18 13:14:24 CDT 2019,Fri Apr 19 06:45:00 CDT 2019,2019-04-20T19:10:00Z
754420,tivincen,Thu Apr 18 13:14:44 CDT 2019,Fri Apr 19 07:00:32 CDT 2019,2019-04-20T05:45:00Z
754421,hge,Thu Apr 18 13:14:51 CDT 2019,Fri Apr 19 00:50:35 CDT 2019,2019-04-20T00:40:00Z
754422,hge,Thu Apr 18 13:15:56 CDT 2019,Fri Apr 19 03:59:59 CDT 2019,2019-04-20T03:40:00Z
754423,rosutton,Thu Apr 18 13:16:18 CDT 2019,Thu Apr 18 20:32:07 CDT 2019,2019-04-20T20:35:00Z
754424,tivincen,Thu Apr 18 13:17:52 CDT 2019,Fri Apr 19 08:45:23 CDT 2019,2019-04-20T09:10:00Z
755464,hge,Sat Apr 20 23:44:36 CDT 2019,Sat Apr 20 23:48:15 CDT 2019
755337,akitazum,Sat Apr 20 21:06:21 CDT 2019,Sat Apr 20 21:06:22 CDT 2019,2019-04-20T21:30:00Z
754316,dsundara,Thu Apr 18 10:30:55 CDT 2019,Fri Apr 19 21:02:37 CDT 2019,2019-04-20T08:20:00Z
754317,dsundara,Thu Apr 18 10:31:34 CDT 2019,Fri Apr 19 21:18:52 CDT 2019,2019-04-20T08:45:00Z
754318,dsundara,Thu Apr 18 10:31:50 CDT 2019,Fri Apr 19 22:28:34 CDT 2019,2019-04-20T09:50:00Z
754319,dsundara,Thu Apr 18 10:32:04 CDT 2019,Sat Apr 20 02:42:44 CDT 2019,2019-04-20T14:00:00Z
754899,uozuguze,Fri Apr 19 13:18:04 CDT 2019,Fri Apr 19 17:35:29 CDT 2019,2019-04-20T05:00:00Z
754559,jieyao,Thu Apr 18 18:15:08 CDT 2019,Sat Apr 20 06:44:48 CDT 2019
754562,che80809,Thu Apr 18 18:26:35 CDT 2019,Sat Apr 20 04:37:17 CDT 2019
754563,pmangat,Thu Apr 18 18:33:07 CDT 2019,Fri Apr 19 01:11:05 CDT 2019,2019-04-20T02:45:00Z
755350,akitazum,Sat Apr 20 21:39:10 CDT 2019,Sat Apr 20 21:39:12 CDT 2019,2019-04-20T22:15:00Z
754568,mridley,Thu Apr 18 21:10:17 CDT 2019,Thu Apr 18 21:15:16 CDT 2019,2019-04-20T21:15:00Z
754327,dsundara,Thu Apr 18 10:44:26 CDT 2019,Sat Apr 20 08:19:04 CDT 2019,2019-04-20T20:00:00Z
754619,hge,Thu Apr 18 22:08:14 CDT 2019,Sat Apr 20 02:42:44 CDT 2019
754625,hge,Thu Apr 18 23:27:38 CDT 2019,Fri Apr 19 12:02:57 CDT 2019,2019-04-20T11:40:00Z
754647,jsarka,Fri Apr 19 05:23:49 CDT 2019,Fri Apr 19 05:23:49 CDT 2019,2019-04-20T02:00:00Z
755367,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,2019-04-20T22:30:00Z
755368,akitazum,Sat Apr 20 21:39:12 CDT 2019,Sat Apr 20 21:39:13 CDT 2019,2019-04-20T23:25:00Z
754346,prkumar,Thu Apr 18 11:06:18 CDT 2019,Sat Apr 20 20:32:11 CDT 2019
